person_id,name,primary_name
i-LytH1478e6Qx59PC9Yr4Kj,Olsson,false
i-LzAkAb8hM4738RATfMA7Wt,Arnoldsson,false
i-LzAkAb8hM4738RATfMA7Wt,Sven Arnoldsson,true
i-LzAkAb8hM4738RATfMA7Wt,Swen Arnoldsson,false
i-LzTEdVdf1xwBggoSshMrHP,Per Olof Sture Svedberg,false
i-LzTEdVdf1xwBggoSshMrHP,Per Svedberg,true
i-LzYBGnvuhNHdQ7LQKPA6UJ,Gudrun Schyman,true
i-LzYBGnvuhNHdQ7LQKPA6UJ,Gudrun Skyman,false
i-LzYBGnvuhNHdQ7LQKPA6UJ,Schyman,false
i-M1BGVoUpAkXK7M1XiJWRAe,Niclas Fredrik Olof Malmberg,false
i-M1BGVoUpAkXK7M1XiJWRAe,Niclas Malmberg,true
i-M1KRgYXpjzhZucy2MDj1V3,Andersson,false
i-M1KRgYXpjzhZucy2MDj1V3,Per Andersson,true
i-M29v1XjEUwx7581rtm4QAz,Königson,false
i-M29v1XjEUwx7581rtm4QAz,Ture K Königson,false
i-M29v1XjEUwx7581rtm4QAz,Ture König Königson,false
i-M29v1XjEUwx7581rtm4QAz,Ture Königson,true
i-M2NEeiwb2cPW569XKtNtiS,Sven Skoglund,true
i-M2rNBQVSaqrQcUZQkmkCCX,Serkan Köse,true
i-M3KsriBtBmH4v2DUpjuGUU,Lundgren,false
i-M3KsriBtBmH4v2DUpjuGUU,Theodor Lundgren,true
i-M3ZXFztHLDDpAd9W9omcqs,Nils Nilsson,true
i-M3ZXFztHLDDpAd9W9omcqs,Nilsson,false
i-M3uUS7m2FvaeA9CzfNdSfc,Stig Lennart Stigmarker,false
i-M3uUS7m2FvaeA9CzfNdSfc,Stig Stigmarker,true
i-M3uUS7m2FvaeA9CzfNdSfc,Stigmarker,false
i-M4D6arkL4NDotKE5J8bLHn,Curt Linderoth,true
i-M4NCL6nCaYZmG4SSFNZWNc,Christopher Lindvall,true
i-M4NwryA2HF7uey8djEDX9X,Helmer Holmberg,true
i-M4NwryA2HF7uey8djEDX9X,Holmberg,false
i-M4NwryA2HF7uey8djEDX9X,Jonas Helmer Holmberg,false
i-M4wHZVugBn9h9Kg9ELiKnA,Carlsson,false
i-M4wHZVugBn9h9Kg9ELiKnA,Eric Carlsson,true
i-M4wHZVugBn9h9Kg9ELiKnA,Eric Ragnar Artur Carlsson,false
i-M4wHZVugBn9h9Kg9ELiKnA,Eric Ragnar Carlsson,false
i-M583eVDoBTdnLPkDa6XLNx,Ola Ström,true
i-M584LNfWt4DmybohxUfGwq,Sven Einar Romanus,false
i-M584LNfWt4DmybohxUfGwq,Sven Romanus,true
i-M5KFuw2v5B8wXgpDefGs2d,Per G. A. Svensson,false
i-M5KFuw2v5B8wXgpDefGs2d,Per Gustaf Ansgarius Svensson,false
i-M5KFuw2v5B8wXgpDefGs2d,Per Svensson,true
i-M5KFuw2v5B8wXgpDefGs2d,Svensson,false
i-M5aMXV2yx6yh9KuYz7Z45q,Axel Hedborg,true
i-M5aMXV2yx6yh9KuYz7Z45q,Hedborg,false
i-M5aMXV2yx6yh9KuYz7Z45q,Sven Axel Adrian Hedborg,false
i-M5bH1LxYTuWEQR2jm6YTKq,Hans Bertil Lindblad,false
i-M5bH1LxYTuWEQR2jm6YTKq,Hans Lindblad,true
i-M5bH1LxYTuWEQR2jm6YTKq,Lindblad,false
i-M5o8cYSRJsbmZdvevomfQX,Ulla Andersson,true
i-M5o8cYSRJsbmZdvevomfQX,Ulla Margareta Andersson,false
i-M67EcVJtE4wpTpZn5BuTHJ,Gunnar Lundmark,true
i-M67EcVJtE4wpTpZn5BuTHJ,J. Gunnar Lundmark,false
i-M67EcVJtE4wpTpZn5BuTHJ,Jonas Gunnar Lundmark,false
i-M67EcVJtE4wpTpZn5BuTHJ,Lundmark,false
i-M6F85qijn9rB9XrUARJYDS,Rolf Åbjörnsson,true
i-M6HZSzErrkvRs1tuZi7K48,De Geer af Finspång,false
i-M6HZSzErrkvRs1tuZi7K48,Louis De Geer,false
i-M6HZSzErrkvRs1tuZi7K48,Louis De Geer d.ä.,false
i-M6HZSzErrkvRs1tuZi7K48,Louis Gerhard De Geer,false
i-M6HZSzErrkvRs1tuZi7K48,Louis de Geer den äldre,true
i-M6haWJp8kv7KUkmMPYjX4C,Oscar Weidenhielm,true
i-M76N1UoFoxEKBULqCqES8v,Axel Fagerlin,true
i-M76N1UoFoxEKBULqCqES8v,Fagerlin,false
i-M7Dk5qjwUCDNKDmAMZJ1AM,Ericsson,false
i-M7Dk5qjwUCDNKDmAMZJ1AM,Ollas Anders Ericsson,true
i-M7fdd5LkDobtPBqGTJagqd,Magnusson,false
i-M7fdd5LkDobtPBqGTJagqd,Sven Magnusson,true
i-M87tPv4oBZ1v745fULLazy,Herlenius,false
i-M87tPv4oBZ1v745fULLazy,Jonas Herlenius,true
i-M8LKQKEcsjHJKv8kSmhVcX,Tomas Tobé,true
i-M8XiXBsSDa14bC4a6z1oc1,Tobias Sjö,true
i-M8iT3fNaEahQCDyU7KD4Xo,Anders Persson,true
i-M8iT3fNaEahQCDyU7KD4Xo,Persson,false
i-M8khpPWtPA1GcXZd6QXZwF,Bodin,false
i-M8khpPWtPA1GcXZd6QXZwF,Lars Gunnar Bodin,true
i-M8wzDjdnp3v1kx7mCnhrnz,Jonsson,false
i-M9mCR8cfqv8RJsAUAbfHJi,Olof Walter,true
i-M9mCR8cfqv8RJsAUAbfHJi,Walter,false
i-M9s3VesB8pm5GqJBfxSBjq,August Danielsson,true
i-M9s3VesB8pm5GqJBfxSBjq,Danielsson,false
i-M9vBhqUTSgBCMCDsZYn4fH,Göran R. Hedberg,true
i-M9vBhqUTSgBCMCDsZYn4fH,Göran Richard Hedberg,false
i-MABDxgZwhE5oviLUknyJWG,Conny Fogelström,true
i-MAQEcZ126HmopwZCi53wi2,Anders Gustaf Jönsson,true
i-MAQEcZ126HmopwZCi53wi2,Jönsson,false
i-MAbk2DM346C498TXUmu1nS,Anders Ljunggren,true
i-MAjkY7TMfvfsiuE3eArFUA,Viviann Gerdin,true
i-MAjkY7TMfvfsiuE3eArFUA,Viviann Ingeborg Gerdin,false
i-MAohbgjULBda4ky5ZTSzv1,Berit Löfstedt,true
i-MAohbgjULBda4ky5ZTSzv1,Löfstedt,false
i-MAp87ZRzNrh2KwMZswcvt2,Anton Larsson,true
i-MAp87ZRzNrh2KwMZswcvt2,Anton Valfrid Larsson,false
i-MAp87ZRzNrh2KwMZswcvt2,Larsson,false
i-MAq7aZioSiBhPYkFcGkbwg,Anders Henrikson,false
i-MAq7aZioSiBhPYkFcGkbwg,Anders Henriksson,true
i-MAq7aZioSiBhPYkFcGkbwg,Henrikson,false
i-MBPUkSx8FomETAbir25zcv,Cecilia Dahl,true
i-MBdZLSXiN9wk7MJav1b56t,Fredrik Otto Silfverstolpe,true
i-MBdzCTRE27L7T1aVYfpJXM,Lében,false
i-MBdzCTRE27L7T1aVYfpJXM,Roland Lében,true
i-MBoQhoiPhUghQ4CXR6kcEf,Herman Zetterberg,true
i-MCKLqN6XeWUwSHj6Js4X4Y,Engman,false
i-MCKLqN6XeWUwSHj6Js4X4Y,Gerd Engman,true
i-MDmfYk6otWQKgG7tHKkUzY,Lars Johan Wingqvist,false
i-MDmfYk6otWQKgG7tHKkUzY,Lars Wingqvist,true
i-MDmfYk6otWQKgG7tHKkUzY,Wingqvist,false
i-MDmz3BZyW3T2P9Tp6bvsBM,John Widegren,true
i-ME9KY5TsTMUGSHJP1KEsna,Caroline Högström,true
i-ME9KY5TsTMUGSHJP1KEsna,Sofia Caroline Magdalena Högström,false
i-MEDNUE5YzqzWjdhnjNuXkY,Nyström,false
i-MEDNUE5YzqzWjdhnjNuXkY,Thomas Nyström,true
i-MEKeqfhrUozYo69DS2iN59,Axel Gunnar Lundqvist,false
i-MEKeqfhrUozYo69DS2iN59,Axel Lundqvist,true
i-MEKeqfhrUozYo69DS2iN59,Lundqvist,false
i-MEQoHPb6qh2nYtPCAZQYv3,Maria Malmer Stenergard,true
i-MEejaJkoWPqYNujMkvsktv,Johansson,false
i-MEejaJkoWPqYNujMkvsktv,Robert Johansson,true
i-MF5ApWTy8CpBuGJ4boiMNA,Carl Hasselquist,true
i-MF5ApWTy8CpBuGJ4boiMNA,Carl Justus Hasselquist,false
i-MF5ApWTy8CpBuGJ4boiMNA,Hasselquist,false
i-MFGEAobPaVzWrg1iu74oz7,Conny Sandholm,true
i-MGAyzPwpnMBkzU31HMpqP4,Branting-Westerståhl,false
i-MGAyzPwpnMBkzU31HMpqP4,Sonja Branting-Westerståhl,true
i-MGdafi24N1mL5wjDyZ2RbC,Månsson,false
i-MGdafi24N1mL5wjDyZ2RbC,Nils Månsson,true
i-MGs2jd2pNs8zvRaeYPLwcR,Inge Garstedt,true
i-MGs2jd2pNs8zvRaeYPLwcR,Inge Margareta Garstedt,false
i-MHvgjmzw3jqPLk3AHQUFKw,Larsson,false
i-MHvgjmzw3jqPLk3AHQUFKw,Sigvard Larsson,true
i-MHwzHx2BRZmuZPpg2gHYPQ,Gottfrid Karlsson,true
i-MHwzHx2BRZmuZPpg2gHYPQ,Karlsson,false
i-MHwzHx2BRZmuZPpg2gHYPQ,Karlsson I Vadstena,false
i-MHwzHx2BRZmuZPpg2gHYPQ,Oscar Gottfrid Karlsson,false
i-MHwzHx2BRZmuZPpg2gHYPQ,Oskar Gottfrid Karlsson,false
i-MJ3ZdAm2Qmn1W24wgX1Fe7,Johan Otto Johansson,false
i-MJ3ZdAm2Qmn1W24wgX1Fe7,Johansson,false
i-MJ3ZdAm2Qmn1W24wgX1Fe7,Otto Johansson,true
i-MJ5jNxLePBwUGGvPE1LaWp,Rolf K. Nilsson,true
i-MJ5jNxLePBwUGGvPE1LaWp,Rolf Krister Nilsson,false
i-MJL89J5NnS7c2Vx7JY9Uga,Anders Stig Wiklund,false
i-MJL89J5NnS7c2Vx7JY9Uga,Anders Wiklund,true
i-MJhwccFqVewN5jUNHMukd,Nils Vult von Steyern,true
i-MJi2EpNpLStR2Rke7Db78j,Sjöholm,false
i-MJi2EpNpLStR2Rke7Db78j,Sten Gunde Sjöholm,false
i-MJi2EpNpLStR2Rke7Db78j,Sten Sjöholm,true
i-MKm68HiDPih8eisvsh6GJg,Bernhardsson,false
i-MKm68HiDPih8eisvsh6GJg,Bo Bernhardsson,true
i-MKmDXQBmL51YztHkfFCswi,August Bystedt,true
i-MKmDXQBmL51YztHkfFCswi,Bystedt,false
i-MKtRRcpTpEb8T45YVQN8TW,Löfgren,false
i-MKtRRcpTpEb8T45YVQN8TW,Nils Sigfrid Johannes Löfgren,false
i-MKtRRcpTpEb8T45YVQN8TW,Sigfrid Löfgren,true
i-MLq4Vy1q7B9WYKF2V3AxEZ,Per Zimdahl,true
i-MLq4Vy1q7B9WYKF2V3AxEZ,Zimdahl,false
i-MMBTpEsB5QGNssBEUMj9Se,Olaus Petersson,false
i-MMBTpEsB5QGNssBEUMj9Se,Olaus Pettersson,true
i-MMBTpEsB5QGNssBEUMj9Se,Petersson,false
i-MMa2PA7yJ45qkfsEkcFqYb,Christer Engelhardt,true
i-MMa2PA7yJ45qkfsEkcFqYb,Christer Nils-Olof Engelhardt,false
i-MMar3ymewi3De3DPoKYJD8,Carlinge Wisberg,true
i-MMzKbCkihepBqSa2NpDrDE,Thorburn,false
i-MMzKbCkihepBqSa2NpDrDE,William Franklin Thorburn,false
i-MMzKbCkihepBqSa2NpDrDE,William Thorburn,true
i-MPe2G8GUgjiRhR8NTtTmBy,Andersson,false
i-MPe2G8GUgjiRhR8NTtTmBy,Hellström,false
i-MPe2G8GUgjiRhR8NTtTmBy,Ruth Hellström,true
i-MQxtRkaKY7fRMrw7gnXKsf,Ulla Wester,true
i-MQxtRkaKY7fRMrw7gnXKsf,Ulla Wester-Rudin,false
i-MR5nEFZEYYC856HM8uwmGL,Axel Wennerholm,true
i-MR5nEFZEYYC856HM8uwmGL,Hugo Axel Christian Wennerholm,false
i-MR5nEFZEYYC856HM8uwmGL,Wennerholm,false
i-MRMxWnnrUq84KbcoKsjTwk,Ingrid Bolin,true
i-MRoARQLVygJYbBWvcAjNcB,Elin Lundgren,true
i-MRoUAGZ54TU7sMS1burP24,Lars Pontus Andersson,false
i-MRoUAGZ54TU7sMS1burP24,Pontus Andersson,false
i-MRoUAGZ54TU7sMS1burP24,Pontus Andersson Garpvall,true
i-MSbi6CmhoHjdUGidWdU69V,Ernst Johannes Wigforss,false
i-MSbi6CmhoHjdUGidWdU69V,Ernst Wigforss,true
i-MSbi6CmhoHjdUGidWdU69V,Wigforss,false
i-MSjNBHZMhSJTRmVbnBc4VR,Näslund,false
i-MSjNBHZMhSJTRmVbnBc4VR,Pelle Näslund,true
i-MSjNBHZMhSJTRmVbnBc4VR,Per Johan Näslund,false
i-MSjNBHZMhSJTRmVbnBc4VR,Per Näslund,false
i-MSwoZDhSrwsWcizAjowXzs,Carl Warburg,false
i-MSwoZDhSrwsWcizAjowXzs,Karl Johan Warburg,false
i-MSwoZDhSrwsWcizAjowXzs,Karl Warburg,true
i-MSwoZDhSrwsWcizAjowXzs,Warburg,false
i-MT2VMMk5UMmeqecXJd66y9,Mats Anders Arkhem,false
i-MT2VMMk5UMmeqecXJd66y9,Mats Arkhem,true
i-MTA6YhhXtmnmGGwd2tXXRL,Holmberg,false
i-MTA6YhhXtmnmGGwd2tXXRL,Yngve Holmberg,true
i-MTQ1QbRJPcUcVkCncd93s7,Amir Jawad,true
i-MTeYfJaZakd1AA2BAt8WzQ,Karl Ludvig Sandstedt,true
i-MTeYfJaZakd1AA2BAt8WzQ,Sandstedt,false
i-MTxekjtHXx3Xi51XbwdAVD,Hugo Hansson Wachtmeister,true
i-MTxekjtHXx3Xi51XbwdAVD,Wachtmeister af Johannishus,false
i-MTzYDq8SmLi323wQgnM8TR,Forssell,false
i-MTzYDq8SmLi323wQgnM8TR,Hans Forssell,true
i-MTzYDq8SmLi323wQgnM8TR,Hans L Forssell,false
i-MTzYDq8SmLi323wQgnM8TR,Hans Ludvig Forssell,false
i-MUiNDqW5Ev9My8aekLct9L,Karolina Maria Skog,false
i-MUiNDqW5Ev9My8aekLct9L,Karolina Skog,true
i-MUnHEWorrq7nm6q1ZrGuCt,Hans Jönsson,true
i-MUnHEWorrq7nm6q1ZrGuCt,Jönsson,false
i-MUt63gf2GzWnpVe4mTwKi6,Jonas Otto Ödlund,true
i-MUt63gf2GzWnpVe4mTwKi6,Ödlund,false
i-MUyEorK3Jrs76puMnBfwJQ,Nils Samuel Koch,false
i-MUyEorK3Jrs76puMnBfwJQ,Nils Samuel von Koch,true
i-MUyEorK3Jrs76puMnBfwJQ,von Koch,false
i-MV4Dj57kke85AeEXacFKNd,Johanson,false
i-MV4Dj57kke85AeEXacFKNd,Karl August Johanson,false
i-MV4Dj57kke85AeEXacFKNd,Karl Johanson,true
i-MVzhVeKwRGmjHjHoSrReg9,Börje Vestlund,true
i-MVzhVeKwRGmjHjHoSrReg9,Vestlund,false
i-MXZLbf93D8sNNjc8yebEXt,Birger Utbult,true
i-MXZLbf93D8sNNjc8yebEXt,Karl Birger Utbult,false
i-MXZLbf93D8sNNjc8yebEXt,Utbult,false
i-MXmaSj4jbRgkRhwVRbwucF,Abraham Hugo Fahlén,false
i-MXmaSj4jbRgkRhwVRbwucF,Fahlén,false
i-MXmaSj4jbRgkRhwVRbwucF,Hugo Fahlén,true
i-MY9qFDFoES7a7ocXSaFNaD,Einar Jonsson,true
i-MY9qFDFoES7a7ocXSaFNaD,Einar Wilhelm Jonsson,false
i-MY9qFDFoES7a7ocXSaFNaD,Jonsson,false
i-MYV5TtBU5tQGwqDu4dq25s,Bengt Carl Gustaf Westerberg,false
i-MYV5TtBU5tQGwqDu4dq25s,Bengt Westerberg,true
i-MYV5TtBU5tQGwqDu4dq25s,Westerberg,false
i-MaRHnNmw2sqAFYBugWDAH2,Brunberg,false
i-MaRHnNmw2sqAFYBugWDAH2,Otto Fredrik Brunberg,true
i-MakV1EvC3LLnePpBXzwg5H,Jennie Åfeldt,true
i-MayVboVGayNDk8VkKpWKZY,Christian Ericson,true
i-MayVboVGayNDk8VkKpWKZY,Ericson,false
i-Mb3ZXaPvnFquR9LCU1hMbR,Dan Hovskär,true
i-MbGCSwUxxUWo13zB5PL2BC,Axel Oskar Conrad Carleson,false
i-MbGCSwUxxUWo13zB5PL2BC,Carleson,false
i-MbGCSwUxxUWo13zB5PL2BC,Conrad Carleson,true
i-MbYpLQfZtjn59wD9ia9qcL,Burman,false
i-MbYpLQfZtjn59wD9ia9qcL,Erik Gustaf Burman,false
i-MbYpLQfZtjn59wD9ia9qcL,Gustaf Burman,true
i-Mc6ZU6k7pPBL6uSsiFfayE,Allvar Olsson,true
i-Mc6ZU6k7pPBL6uSsiFfayE,Olsson,false
i-McNdJaEnje6pXfi83cxxZW,Adolf Christian Johan Christiernson,false
i-McNdJaEnje6pXfi83cxxZW,Adolf Christiernson,true
i-McNdJaEnje6pXfi83cxxZW,Christiernson,false
i-McV8uzEvZdxJephaZbqN9X,Anders G. Högmark,true
i-McV8uzEvZdxJephaZbqN9X,Anders Högmark,false
i-McV8uzEvZdxJephaZbqN9X,Högmark,false
i-McqtqKBwTgYornj9cNC5hS,Harald Larsson,true
i-McqtqKBwTgYornj9cNC5hS,Larsson,false
i-McqtqKBwTgYornj9cNC5hS,Laurell,false
i-Md4cSDKT7AbTr7UiRi7rkw,Andreason,false
i-Md4cSDKT7AbTr7UiRi7rkw,August Andreason,true
i-Md4cSDKT7AbTr7UiRi7rkw,Johan August Andreason,false
i-MdKdj31R1hhyAkPqoQG1m6,Gustaf Malmqvist,true
i-MdKdj31R1hhyAkPqoQG1m6,Malmqvist,false
i-MdgDbxaSHzSMQQ8AAVHEhD,Larson,false
i-MdgDbxaSHzSMQQ8AAVHEhD,Salomon Larson,true
i-MeFCbDpKPnR5B8CQwp68xh,Markus Kallifatides,true
i-MeSYWWPmxrvbS4Cz76xahd,Ahlgren,false
i-MeSYWWPmxrvbS4Cz76xahd,Magnus Ahlgren,true
i-MeTcF5dmvAAc3N7VgFXtPs,Molander,false
i-MeTcF5dmvAAc3N7VgFXtPs,Nicolaus August Molander,false
i-MeTcF5dmvAAc3N7VgFXtPs,Nicolaus Molander,true
i-MeXvsK7yXnvLwkvhiu6BrW,Björk,false
i-MeXvsK7yXnvLwkvhiu6BrW,Kaj Björk,true
i-MeXvsK7yXnvLwkvhiu6BrW,Kaj Åke Björk,false
i-MerwJjA5PYKs4QYtgsoxJE,Erling Wälivaara,true
i-MewtapTSFPS47jDhDe5nqD,Karin Kock,true
i-MewtapTSFPS47jDhDe5nqD,Karin Kock-Lindberg,false
i-Mf2qLQoTkQawUnmp6o79wa,Anton Magnus Herman Wrangel af Sauss,false
i-Mf2qLQoTkQawUnmp6o79wa,Herman Wrangel,true
i-Mf3zjD1SVGBHTEHbp1Vz4A,Helena Bouveng,true
i-MfRf34x3k6xLdpPgFSUfMs,Anna Kristina Wallentheim,false
i-MfRf34x3k6xLdpPgFSUfMs,Anna Wallentheim,true
i-Mg3qNfxJ72wwNFoo4NP8Br,Gustaf Gustafsson,true
i-Mg3qNfxJ72wwNFoo4NP8Br,Gustafsson,false
i-MgBT61mJtKinTW24PaPE9N,Gunnar Weibull,true
i-MgBT61mJtKinTW24PaPE9N,Harry Valter Gunnar Weibull,false
i-MgBT61mJtKinTW24PaPE9N,Weibull,false
i-MgBfeQnReGPU152Si12BRU,Maria Amholm,false
i-MgBfeQnReGPU152Si12BRU,Maria Arnholm,true
i-MgBfeQnReGPU152Si12BRU,Maria Elisabet Wallgren Arnholm,false
i-MgqyLN2yypWAiyHpLmZGkg,Bodil Francke Ohlsson,true
i-MgzDufhZfCxfGge5T9Gycu,Johansson,false
i-MgzDufhZfCxfGge5T9Gycu,John Harald Johansson,false
i-MgzDufhZfCxfGge5T9Gycu,John Johansson,true
i-MhCtc1dC8HXHPj7JDZ8b9T,Joseph Wolfgang Ludvig Sidner,false
i-MhCtc1dC8HXHPj7JDZ8b9T,Ludvig Sidner,true
i-MhLmphfscCcfwbn7bhDRFx,Seija Viitamäki-Carlsson,true
i-MhXzFSgeFgNFSBVfmzcEL8,Fredrik Wilhelm Metzén,false
i-MhXzFSgeFgNFSBVfmzcEL8,Metzén,false
i-MhXzFSgeFgNFSBVfmzcEL8,Wilhelm Metzén,true
i-MhoqR2b62NNFhmgKPdi6sd,Ljungberg,false
i-MhoqR2b62NNFhmgKPdi6sd,Louis Carl Olof Ljungberg,false
i-MhoqR2b62NNFhmgKPdi6sd,Louis Ljungberg,true
i-MiEe75jj7GTBk4thdWDWDD,Reza Khelili Dylami,true
i-MiczxjfgYvit6y2gXXcUZd,Lena Wallgren,true
i-MiczxjfgYvit6y2gXXcUZd,Wallgren,false
i-MinYXrWbVq4kzHJJZ5VBTd,Anders Hilding,true
i-MinYXrWbVq4kzHJJZ5VBTd,Hilding,false
i-MkJ91XGj4UaBXD8juv6tc,Paul Paulson,true
i-MkJ91XGj4UaBXD8juv6tc,Paulson,false
i-MkgihMrvhr73GhTBwUPErM,Maja Nilsson,true
i-MkgihMrvhr73GhTBwUPErM,Nilsson,false
i-MkpKqs9yn98uRBF1pm57dP,Beck-Friis,false
i-MkpKqs9yn98uRBF1pm57dP,Corfitz Augustin Beck-Friis,false
i-MkpKqs9yn98uRBF1pm57dP,Corfitz Beck-Friis,true
i-MkyZB2E33DgdyegJLbsxz1,Gustaf Svensson,true
i-MkyZB2E33DgdyegJLbsxz1,Svensson,false
i-MmcK4MN6rtwdAZYqQFwe5E,Elvy Norberg,true
i-MmmeadtFjSdRUyPkMZX2Xo,Axel Fagerholm,true
i-MmmeadtFjSdRUyPkMZX2Xo,Fagerholm,false
i-MmmeadtFjSdRUyPkMZX2Xo,Sven Axel Fagerholm,false
i-MnB8tQ2whyYCLBRd9iqbCP,Ivar Öman,true
i-MnB8tQ2whyYCLBRd9iqbCP,Öman,false
i-MnGd2bfrDBzjjFFpMxRydk,Lars-Åke Larsson,true
i-MnGd2bfrDBzjjFFpMxRydk,Larsson,false
i-MnTABRMH2GM4zTkF4PLkTf,Dahlgren,false
i-MnTABRMH2GM4zTkF4PLkTf,Edvard Dahlgren,true
i-MnTABRMH2GM4zTkF4PLkTf,Johan Bartold Edvard Dahlgren,false
i-MnmWHgCQdxCxJPgqYFNWF9,Sven Abraham Munthe,false
i-MnmWHgCQdxCxJPgqYFNWF9,Sven Munthe,true
i-MnpRCQi1c4oPRb8RrpTepV,Brodin,false
i-MnpRCQi1c4oPRb8RrpTepV,Olof August Brodin,true
i-MoGEQsqJ4CuppQSQXqYv1U,Anders Sjölund,true
i-MoZdsgTb7diW9mtbdDKVTm,Anders Andersson,true
i-MoZdsgTb7diW9mtbdDKVTm,Andersson,false
i-MorbQLKLhBTgGvcS8hZ3kz,Fredrik Holmqvist,true
i-MorbQLKLhBTgGvcS8hZ3kz,Holmqvist,false
i-MorbQLKLhBTgGvcS8hZ3kz,Lars Fredrik Holmqvist,false
i-Mp9EZyDQnEWymzonKTkhPb,Gärde,false
i-Mp9EZyDQnEWymzonKTkhPb,Johannes Natanael Gärde,false
i-Mp9EZyDQnEWymzonKTkhPb,Natanael Gärde,true
i-MqUCtTZAqVqUuFgHwtYXEy,Lennart Wanhainen,true
i-MqUCtTZAqVqUuFgHwtYXEy,Wanhainen,false
i-Mqy8hf7kYRRNwjjaYkhDK6,Carl Moberg,true
i-Mqy8hf7kYRRNwjjaYkhDK6,Carl Oscar Moberg,false
i-Mqy8hf7kYRRNwjjaYkhDK6,Moberg,false
i-MrkPkjQgtHMzFsjcTe6mh9,Andersson,false
i-MrkPkjQgtHMzFsjcTe6mh9,Johannes Andersson,true
i-MsDcNy8xgNwkrzcAPLvtsA,Kerstin Fredriksson,true
i-MsNFFSyPnWMiCgQjNLn72Y,Gabrielsson,false
i-MsNFFSyPnWMiCgQjNLn72Y,Nils Gabriel Gabrielsson,false
i-MsNFFSyPnWMiCgQjNLn72Y,Nils Gabrielsson,true
i-MsR1pbKHdsnBjfV38fypu3,Anselm Gillström,true
i-MsR1pbKHdsnBjfV38fypu3,Gillström,false
i-MsTWNfk2y9tBwJNXWxrzWR,Andersson,false
i-MsTWNfk2y9tBwJNXWxrzWR,Erik Gustaf Andersson,false
i-MsTWNfk2y9tBwJNXWxrzWR,Gustaf Andersson,true
i-MspAodnmC9UGvo8qkUEHnc,August Blanche,true
i-MspAodnmC9UGvo8qkUEHnc,August Theodor Blanche,false
i-MspAodnmC9UGvo8qkUEHnc,Blanche,false
i-MtMnExPuB5LF2GfXWFioaD,Mariann Ytterberg,true
i-MtQDAwnav9eHyeftxbQLvf,Inger René,true
i-MtQDAwnav9eHyeftxbQLvf,René,false
i-MtdQAeV9T1BMQzoMoSxhdA,Johan Wilhelm Magnus Westrup,false
i-MtdQAeV9T1BMQzoMoSxhdA,Westrup,false
i-MtdQAeV9T1BMQzoMoSxhdA,Wilhelm Westrup,true
i-Mu6JsEkDkxWd4JDvWknN3V,Rune Wikström,true
i-Mu8D3Cyy6PoWGop3KQtfh2,Anette Åkesson,true
i-MuL8jneeFg979vuUzTGCyo,Gustaf Roos,true
i-MuL8jneeFg979vuUzTGCyo,Gustaf Wilhelm Alexander Roos,false
i-MuL8jneeFg979vuUzTGCyo,Gustaf Wilhelm Roos,false
i-MuL8jneeFg979vuUzTGCyo,Roos,false
i-MuZZJeVubv6LTYMAZhgoZK,Henrik Ragnar Törnebladh,false
i-MuZZJeVubv6LTYMAZhgoZK,Ragnar Törnebladh,true
i-MuZZJeVubv6LTYMAZhgoZK,Törnebladh,false
i-MujG24Zxtbj8WjsRLpNCE2,Albert Edvard Evers,false
i-MujG24Zxtbj8WjsRLpNCE2,Albert Evers,true
i-MujG24Zxtbj8WjsRLpNCE2,Evers,false
i-MvZhC6X9DLrHQPUQmH3Yga,Kalevi Wernebrink,true
i-MvtueCqXEtMA1qymmmnHWQ,Lena Asplund,true
i-Mw31BTf7uoxHTWx5X3k5QD,Svensson,false
i-Mw31BTf7uoxHTWx5X3k5QD,Waldemar Svensson,true
i-MwEjHz5Mg3f2JqYQwF715V,Margareta Persson,true
i-MwPpv3UiuKKPkEYYaHE5V8,Carl Johan Kjellman,true
i-MwPpv3UiuKKPkEYYaHE5V8,Kjellman,false
i-MwVAf2eRE4PNHyVVK9Yeo5,Isak Svensson,true
i-MwVAf2eRE4PNHyVVK9Yeo5,Karl Isak Svensson,false
i-MwVAf2eRE4PNHyVVK9Yeo5,Svensson,false
i-MwYUykigjM7wMSKMB4PTP7,Leif Lindström,true
i-MxQLDEEjaxnebBWnN9jCPh,Assar Åkerman,true
i-MxQLDEEjaxnebBWnN9jCPh,Åkerman,false
i-MyRyxBwYYjFVeCgKEEPeNf,C. Fehrman,false
i-MyRyxBwYYjFVeCgKEEPeNf,Carl Fehrman,true
i-MyRyxBwYYjFVeCgKEEPeNf,Fehrman,false
i-MygFEqFR73dRM3GnGjTuQb,Hans Petersson,true
i-MygFEqFR73dRM3GnGjTuQb,Petersson,false
i-MzXaegnmBQej56i8amZoDN,Tomas Kronståhl,true
i-MzXaegnmBQej56i8amZoDN,Tomas Kronstål,false
i-MzZ2CHfudq3SLXfMxoKS9j,Albert Ramberg,true
i-MzZ2CHfudq3SLXfMxoKS9j,Ramberg,false
i-MzbTf7mmhN8rbHKxerPa4n,Henrik Vult von Steyern,true
i-MzbTf7mmhN8rbHKxerPa4n,Henrik Wilhelm Vult von Steyern,false
i-MzbTf7mmhN8rbHKxerPa4n,Vult von Steyern,false
i-MzhaAHmt5ryC3NbyzABfsA,Anders Ingemar Thunborg,false
