person_id,start,end,party,party_id,swerik_party_id
i-3dSCLMKUwKr5vhehzJtxSR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3fAnC8TbAVjy9BhJnxfPUh,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3fs9Jgh7jtCkhoX7FTfKPV,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-3fyoEyfKg5JxUo1xnYB5Zi,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-3h4JLudD4ghwrTDYsHbDm4,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-3hmS3YtKuXCDu8pntcLAdc,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3iQuXok1nbP9etJRwpsegC,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-3iqh8M1mRpoNnWtmnbaPUe,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3jTf3UhqAJkiXFFkp8Y9Yq,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3jToDZNn9ENh4hyYUBqzE5,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kAjBmVsLrV8XDTkSBhmB8,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kVCtR7mCK6mW2F6oaBMR5,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3kYRS5UMVgExXVqJbzvp7a,,,Nya lantmannapartiet,Q10604308,i-SGnPE3o9jEHg9veQxp4jCS
i-3keJ4YLp7mio52y4ibMPhZ,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3kfmGYErmuJ81cgi8Cwy88,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3mjJ8NdxxhyYGThn9tEjji,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-3o32ZJhmfP3Noe84n3fadn,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-3p3w5Vw2i74gEMeqzABeEG,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3p872RqbGTybi4KXxUzDSo,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3pPDWXfF3wxyAxqygpDKiJ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3pPfeGUusb4ERp1374sefF,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-3pb3B2MkmEoxSvMpXK9cHQ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3pe1JKqvmq7PaBnw7PEhXT,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3rTesHxYLCdQMkEcpGXuvM,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3rnEh52NL7CXPJYcg4p7bD,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3rpFH7pwksmss9zuWEK82p,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3sN9DMuKUv4qbPVAGpgpoG,,,Nya centern (partigrupp 1883-1887),Q10604299,i-KTFh6jJ82W8M3YskEqK73p
i-3sPbyicZy7gfbq8RdVTQMb,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3sSCP4SpHEXgVm8b7P6qGE,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3sWANYcrP4dzCBqkXqrJRu,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-3sd3coveTcEfybUorJpXWf,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3tRoQprYaguk3Fky38Gp2U,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3tTabFqwkvahS47o9jHYvh,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-3toFMBiRANr5twVQs1zfyQ,,,Folkpartiet,Q53764745,
i-3tySdMLWgx6XVcAbtPdsgP,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3uaN5fvSUmBMXgqnzrb6Yb,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3uf3tNhszfDyAkexnBY8X9,,,Folkpartiet,Q53764745,
i-3urySgCAk2SuFz1BB8TX5x,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3vw9p93yLoNap8hBAsf5Bh,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3wLRiGfY1M7dyUZ4aGiwUV,,,Folkpartiet,Q53764745,
i-3wVE19WEnkoueWU41a2FfR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3wgYCYs9BqQDCNxys6iyoE,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3wnNuoLdB9222NoKzF35Rf,,,Liberalerna,Q110857,
i-3x2Ux4KHuhYBW2eWArsQNW,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-3y4o8soU9qx5tQQ1cG92h3,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3y52vXfXcmS5WTo3fZpGkT,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3yGB8i2p5vZhm4Sy536rgC,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-3yWrDERMu1skzYoVxEZJcz,,,Folkpartiet,Q53764745,
i-3zX4fenEP6h9BRxB9phL4V,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-3zzz13sYF8R3yasCzbSJXe,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-41TCwkGDT2KvCUxDff5nPS,,,Liberalerna,Q110857,
i-41UKhfCfhsFVWQiH8A1X8v,,,Vänsterpartiet,Q110837,
i-41vJAS5dWD4kUE2fvP2FWP,,,Kristdemokraterna,Q213654,
i-41vJAS5dWD4kUE2fvP2FWP,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-425Q6s5GbQ4PVf8MroZHeD,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-428Hjmwgi7AWPWkBr4Pecy,,,Liberalerna,Q110857,
i-42mC5GTVNHcPV5LNMmxmrj,,,Partiet Vändpunkt,Q61791721,
i-43NmWWYd8vEgZrkoXWWCXx,,,Kristdemokraterna,Q213654,
i-43kc3BnSLFyRuAH5VBhWbY,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-44Z592MNuSA3T2e2FTSqff,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-44hG22iaE6LAaX8WoMPPk3,,,Vänsterpartiet,Q110837,
i-44hcQ5m1LjfFLFSeoex5Xx,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-44swHubmDpgCef21m1ga7y,,,Folkpartiet,Q53764745,
i-458Xitx1rMUDzu6Nz48nrJ,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-45Fzk9eqm5zjxxVtMMhDt7,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-45Ku79yUMEXGE2zwpUReMK,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-45VdkAjY3iYtXQi37FEFo6,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-461aHrWHSaAez9Av3mJoE6,,,politisk vilde,Q1309957,
i-464zNZPAemsK22JgKUPHEW,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-46LLWebYKm5cJqrPxg8KPw,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-46ebrLL8NYuv6JwHgpvypy,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-476vrMLZzWuqyv6fxeU77i,,,Första kammarens moderata parti,Q10501501,i-9gKkoAVdC2bU1LFrXNHCxd
i-47EbHMBdG9anwMPXZkvYMM,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-47d1ae8Gx5WTWVdQS7a2ja,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-47ipPMBtVXMprif1ZnA1DL,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-47z13sJj4nP4DoTAymy7yx,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-48Dg2ScegN8mpc2UJq5sE2,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-48cDAKDXTm6d1FC6ZcJ7xK,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-49NsrGrr1mktuYaMtH4YAk,,,Vänsterpartiet,Q110837,
i-4AoviZAYm1bh8P6DGhtEpF,,,Centern (partigrupp 1873-1882),Q10444846,i-Wuf6mbSSQz6NKLotsx2aAo
i-4AoviZAYm1bh8P6DGhtEpF,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-4ArLZazBX4fxunitZvs7oe,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4BCsEuyTWrX3aghWF8i72b,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4BTqy3DK96V9PjgFTYHTbQ,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4BTx6VbUNJDqLqfkYqjnsE,,,Kristdemokraterna,Q213654,
i-4BcPNWjCvomd6SsbUNhuk6,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4BfdTWABvwYtdUHg7su5aZ,,,Folkpartiet,Q53764745,
i-4BuGmqCDdFhTh684p4tLzW,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4BvF4kkCYhQU8YTq41Yq5H,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4CRonKrt8x9FCVz7CZUWaB,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4CZDXdS4FewrpGH5gT1s6Q,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Cf95LugnAL9WAJuCVMeo8,,,Liberalerna,Q110857,
i-4Cqdpnmue4GNQh6HSQGRHK,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4CwyNH4xXJhZj5wdBAzmSY,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Cx4dJwPinjKGZyEZjBPZM,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-4DAUFXnbqzCtaoFJumzEaf,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4DFfTw3ZcYueR6PRxLsMr8,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4Dcng9UMFeup6hmkB6yX74,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4EKvBce4QrJSEUT16a1JxT,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4ErtPGE2JCcmxTTRSCmQh8,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4FL9252Gm3rHAifaDrXzaZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Fpaw3XcFb6Gne8E62mhr1,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4GBc1kddnipzhFGaGt69TR,,,Liberalerna,Q110857,
i-4GBx7Um4NanvqMymTXXzRL,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4GVY7752otNoTwTzJjJXPV,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4GdxD2UNLA9VkkoRTZavSn,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4H5WP2w9bsjUaXzcCuga3y,,,Vänsterpartiet,Q110837,
i-4HFERovsr1xrBFA7JFm1TX,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-4HwVdTBbapZ5KwNJtKs6Ux,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4J9whX4kL8pJwZ7xTTkiMR,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-4K631U2FyQthafuME3cNGX,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-4L3RupkmJsW37eGn5fppsN,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4LAiqFyQg9CcysvxEm4bDH,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-4LKTA9z8sbBuJRYc3JmusK,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4LP6HUMuDi6jwv5MgHWALJ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4M7g1N9tTKdbYmmszDc7j1,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4MLoPTDbwLWtGDABBS365x,,,Folkpartiet,Q53764745,
i-4MRF5EdPEcXxqZ8N1n5sCL,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Mr7D9BCozgkT5mSiFk6Gv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4MvyyFcp9M1FhFmvshYivm,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4MwDnc1LE8vRPTJ5B34jQ1,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4N2H4JtSVXb7vKfkkSFwth,,,Folkpartiet,Q53764745,
i-4NC6SCpcMDcUaUEf9Yhy7M,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4NG88U8krkk9AQubiitWt6,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4NKRPNLjC6ugs779Z9diuB,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-4PQYEapg7EcXxXb8VMDsgS,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-4PWoEwRyCjKBVFFdqhmPo2,,,Liberalerna,Q110857,
i-4PdM1joAJ8PWvxD19gK5Nj,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4QLxk51qc33uQWQMTrqQog,,,Centern (partigrupp 1873-1882),Q10444846,i-Wuf6mbSSQz6NKLotsx2aAo
i-4QSskNRajbqRG3PtACimqv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4QcyAodakKRLpdzzJ62KBg,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-4QfyCDnkQC2ymGgn7VCEBm,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4QgJk2KLdj426CZACRgwdW,,,Kristdemokraterna,Q213654,
i-4QmvMZkdVwHxUNSzFz7zzs,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-4RS7Dj9b79swPFB3EurFmm,,,Frisinnade folkpartiet,Q4887122,i-V7MTfG5XaAmjbSDtLkyyfc
i-4RTK64Ljrwc7M2ESXUbARz,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-4RXtdePQij5UMYC7P4zsCe,,,Liberalerna,Q110857,
i-4RechSG1m1toxHXru1rkMe,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-4SAiMdwrEthd2M8z2yjtkv,,,Liberalerna,Q110857,
i-4Sgp5LqsZKKueeNToCu8xi,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4SirJAx3wfDW3MXsNZZfGj,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-4Temg7ZYrgF9QCjhST2AHg,,,Folkpartiet,Q53764745,
i-4TfNT1YfjY3jHEsqEnC41Y,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-4UEzXgg6g6fiqb4dQ2EDU3,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4UgQ2nJDsz9iU1xxKcTpmu,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4VusjuC8NvwGAqJKWikvPG,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-4WY5rtjroqEtDfCMpBFokU,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Wq9YLSiAZTMFYiYA7MnR9,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4Ws9LsXRwLZaA8tWp4hc7i,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4XjgirbqceZQdnz2JX6DGB,,,Vänsterpartiet,Q110837,
i-4YQFYCZptEWZxiREjfJbJ6,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4ZEtYkDJVkQzAPzCqTvRYF,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-4ZkLHMg6vPcEX3Frt3eS97,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4bCqHMJzXGTNxBtAVhtq1W,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4ce1yVE7LLQNwiL4N3JeoC,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4cqJPp6KE913P96Kfc7QxB,,,Liberalerna,Q110857,
i-4d51CJWhx39kVpCvcwxZq8,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4dHfDoweVJM2iAJu9BCQqo,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4dRmQJiY7LN6cow8WiYBwj,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4dim1Fo5tt4Pc2BXAe9wjD,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-4dnqFdd2E3dHMPK1WWi5Tx,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4e5U4oBYbZ63VNYYZLyLPD,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4e7XieU4tkMVuMm7L6tFXX,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4ednwgW1p5nCGVvkb7M7eo,,,Kristdemokraterna,Q213654,
i-4f2bAEUboRxqAf7W8Ybmzm,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4fjwccvGrtcBzgdzdxhXhs,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4gJD3wvG65B2mBmBKhbQrx,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4gJumJgEuP6Xz9pqA1wnWG,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-4h1yXFvbvRqFsZtZsGc3mA,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-4hqWDFbAa193mP1bNHRgWx,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-4htYS85JpBwxyYZ32aVtBc,,,Kristdemokraterna,Q213654,
i-4i5vpDVzDizjgGeYkeoK2E,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4iLEXqdotevN5mKmHAcQaC,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4jPQiceTyPeCoQEHWcWkhE,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4jmEgp926H69xNYV9a5xX6,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4jsifiK4L4h8xoTHik32vU,,,Nya lantmannapartiet,Q10604308,i-SGnPE3o9jEHg9veQxp4jCS
i-4k3tGk6aQ13TZxWERSkj72,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4kU5YzjqnQadjquDxvadgY,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-4mUjE5JAQsZCxoniEwZ8KE,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4oK6HjNJR6K1QAGZmsEqiv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4oQw33kXPxZphhSAmpgVJv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4owCF2M66hXNzsfKXQ94Dx,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-4owV4Ro9GyhBiVHd4hpGdc,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-4ozJvQj9byCZWcrYUrLEiR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4pbAgoLV1BB3FE92CBZsfH,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-4pfVnS8LNwychZJ7RaUufZ,,,Kristdemokraterna,Q213654,
i-4piH16yrvpa3gdQ4w4GdFa,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-4pjbLoqwBHsG4R6Wc79NfM,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4qFN14HKgUSk7schAQ7BuV,,,Folkpartiet,Q53764745,
i-4qJ1WSYreoe9MGDFPCwZKy,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4rA8nu7Qns2drm1ePJStLd,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4rFo5seKWQkpWzvXDuyLwP,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4rzDXeYCJpsUdVQdWbchAU,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4sBVpXefsL1CF7kS8shrq5,,,Liberalerna,Q110857,
i-4sEtGRPnuog5ACjegAtakj,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4sYa5sygAXm9dvBK1sGrPS,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4sZMUTZ58TFSSwfWoaTdDi,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4soRBDKmFAx4KAEVfLkYe1,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4tAUyrL5FDqt2q3oYkcH9W,,,Liberalerna,Q110857,
i-4tbo5uGAZ4NSn9QLz7SWzn,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-4tfAWyiZEpB3Ss1Fh6QzqC,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4tqdLLTP7gxfSJBWUow5Gp,,,Folkpartiet,Q53764745,
i-4trrwMgaaYgdfEZaeP8LTR,,,Folkpartiet,Q53764745,
i-4u6RX5fG6QAwB5JHe16ZTV,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-4uJEFdvmwfbMmozZhv5XDY,,,Folkpartiet,Q53764745,
i-4uTBR44qbS9wvK9yfVmNgF,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-4up3MKHRwxhpoLfZgub9Fu,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4vMpE2cFsVtsya6jV8Mqda,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4wsP6LwQoWWj732ozhmgSc,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-4wzmEstkwDoqsQwqUhMe6k,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-4yKLYX6bdK5Z7rBVKCN1RT,,,Första kammarens minoritetsparti,Q10501500,i-CwShqiWdwctbU6TPYH5iUZ
i-4zUnJ29TpF2auNtXAJ6iWN,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-4zaUMqFQttUWsA2oqDgT88,,,Vänsterpartiet,Q110837,
i-4zgkigyuo3a2meU92gcyAk,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-4zpnBvtyaLbCEnHf6RAPJx,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-4zvcUJ61d2XvpEjcAUW3TL,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-519ccWmGNkm1T7rYymoX6F,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-51EUjX8mGFoyd4AhYjkXss,,,Folkpartiet,Q53764745,
i-51Z8nc68zSRytuD4EvZmvK,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-52CRSVT8HVDbmm6vV8DuU5,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-52bSM4tiSqWkoUtHhzwXPv,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-53KY3J6rUMztHFT2HWMr3x,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-546BZUgJkUpc5jWGYVgVef,,,Första kammarens konservativa grupp,Q10501498,i-PqJveXCLAJPAGXQVraHAou
i-546v5KE6tdv62FjUQAxwTc,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-5581gcEvQGbiMJEyEKV6yh,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-55RmS5Pfuux2GvYZfGZhK2,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-56GdsFT6s6AKjKP51Hrmn5,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-57HwcQXGDcbVNV6tLbpgn2,,,Centern (partigrupp 1873-1882),Q10444846,i-Wuf6mbSSQz6NKLotsx2aAo
i-57ZzcRcBrWajRrZt3i1BgM,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-58PKfbaj1Yn6z8HF1M7nGm,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
