calendar_year,parliament_year,chamber,swerik_party_id,nr_seats
1959,1959,fk,i-UiFZiVNo3YgVfyN93Qigiv,16
1959,1959,fk,i-VS8ddgxigwL5TceKtXGApS,80
1959,1959,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1959,1959,fk,i-FpGjUCojANuvvwqsNXjcuu,30
1959,1959,fk,i-4nyjRorziqEDtDmp1ZXDoP,2
1959,1959,fk,i-F6Stwe8wVnSPa3BbgusszQ,5
1959,1959,fk,i-TQCUzfkvYhBFrXeQwXoENH,1
1959,1959,fk,i-3A4u29WVtvfu8i1KwuPEeE,10
1959,1959,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1960,1960,ak,i-CJb7bcc1eZcehvGarg8GpB,4
1960,1960,ak,i-3A4u29WVtvfu8i1KwuPEeE,32
1960,1960,ak,i-Kpkv9BSujEEJp1S4rDiDt7,6
1960,1960,ak,i-F6Stwe8wVnSPa3BbgusszQ,8
1960,1960,ak,i-4nyjRorziqEDtDmp1ZXDoP,4
1960,1960,ak,i-UiFZiVNo3YgVfyN93Qigiv,22
1960,1960,ak,i-CNbGLyuzdkRJ2sJBBpzJit,10
1960,1960,ak,i-FpGjUCojANuvvwqsNXjcuu,32
1960,1960,ak,i-VS8ddgxigwL5TceKtXGApS,111
1960,1960,fk,i-3A4u29WVtvfu8i1KwuPEeE,10
1960,1960,fk,i-TQCUzfkvYhBFrXeQwXoENH,1
1960,1960,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1960,1960,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1960,1960,fk,i-CNbGLyuzdkRJ2sJBBpzJit,4
1960,1960,fk,i-VS8ddgxigwL5TceKtXGApS,80
1960,1960,fk,i-4nyjRorziqEDtDmp1ZXDoP,1
1960,1960,fk,i-UiFZiVNo3YgVfyN93Qigiv,18
1960,1960,fk,i-FpGjUCojANuvvwqsNXjcuu,30
1960,1960,fk,i-F6Stwe8wVnSPa3BbgusszQ,7
1961,1961,ak,i-FpGjUCojANuvvwqsNXjcuu,35
1961,1961,ak,i-Kpkv9BSujEEJp1S4rDiDt7,4
1961,1961,ak,i-CJb7bcc1eZcehvGarg8GpB,4
1961,1961,ak,i-3A4u29WVtvfu8i1KwuPEeE,28
1961,1961,ak,i-CNbGLyuzdkRJ2sJBBpzJit,7
1961,1961,ak,i-UiFZiVNo3YgVfyN93Qigiv,25
1961,1961,ak,i-VS8ddgxigwL5TceKtXGApS,115
1961,1961,ak,i-F6Stwe8wVnSPa3BbgusszQ,7
1961,1961,ak,i-4nyjRorziqEDtDmp1ZXDoP,3
1961,1961,fk,i-4nyjRorziqEDtDmp1ZXDoP,1
1961,1961,fk,i-VS8ddgxigwL5TceKtXGApS,78
1961,1961,fk,i-3A4u29WVtvfu8i1KwuPEeE,12
1961,1961,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1961,1961,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1
1961,1961,fk,i-F6Stwe8wVnSPa3BbgusszQ,7
1961,1961,fk,i-FpGjUCojANuvvwqsNXjcuu,32
1961,1961,fk,i-CNbGLyuzdkRJ2sJBBpzJit,3
1961,1961,fk,i-UiFZiVNo3YgVfyN93Qigiv,17
1961,1961,fk,i-TQCUzfkvYhBFrXeQwXoENH,1
1962,1962,ak,i-CNbGLyuzdkRJ2sJBBpzJit,7
1962,1962,ak,i-FpGjUCojANuvvwqsNXjcuu,35
1962,1962,ak,i-4nyjRorziqEDtDmp1ZXDoP,3
1962,1962,ak,i-Kpkv9BSujEEJp1S4rDiDt7,4
1962,1962,ak,i-UiFZiVNo3YgVfyN93Qigiv,25
1962,1962,ak,i-CJb7bcc1eZcehvGarg8GpB,4
1962,1962,ak,i-3A4u29WVtvfu8i1KwuPEeE,29
1962,1962,ak,i-VS8ddgxigwL5TceKtXGApS,114
1962,1962,ak,i-F6Stwe8wVnSPa3BbgusszQ,7
1962,1962,fk,i-4nyjRorziqEDtDmp1ZXDoP,2
1962,1962,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1962,1962,fk,i-CJb7bcc1eZcehvGarg8GpB,2
1962,1962,fk,i-VS8ddgxigwL5TceKtXGApS,78
1962,1962,fk,i-F6Stwe8wVnSPa3BbgusszQ,9
1962,1962,fk,i-FpGjUCojANuvvwqsNXjcuu,27
1962,1962,fk,i-CNbGLyuzdkRJ2sJBBpzJit,3
1962,1962,fk,i-TQCUzfkvYhBFrXeQwXoENH,1
1962,1962,fk,i-UiFZiVNo3YgVfyN93Qigiv,16
1962,1962,fk,i-3A4u29WVtvfu8i1KwuPEeE,13
1963,1963,ak,i-3A4u29WVtvfu8i1KwuPEeE,28
1963,1963,ak,i-4nyjRorziqEDtDmp1ZXDoP,3
1963,1963,ak,i-CNbGLyuzdkRJ2sJBBpzJit,7
1963,1963,ak,i-UiFZiVNo3YgVfyN93Qigiv,25
1963,1963,ak,i-FpGjUCojANuvvwqsNXjcuu,34
1963,1963,ak,i-F6Stwe8wVnSPa3BbgusszQ,9
1963,1963,ak,i-VS8ddgxigwL5TceKtXGApS,114
1963,1963,ak,i-Kpkv9BSujEEJp1S4rDiDt7,5
1963,1963,ak,i-CJb7bcc1eZcehvGarg8GpB,4
1963,1963,fk,i-4nyjRorziqEDtDmp1ZXDoP,2
1963,1963,fk,i-CNbGLyuzdkRJ2sJBBpzJit,3
1963,1963,fk,i-FpGjUCojANuvvwqsNXjcuu,25
1963,1963,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1963,1963,fk,i-F6Stwe8wVnSPa3BbgusszQ,13
1963,1963,fk,i-3A4u29WVtvfu8i1KwuPEeE,12
1963,1963,fk,i-VS8ddgxigwL5TceKtXGApS,78
1963,1963,fk,i-CJb7bcc1eZcehvGarg8GpB,2
1963,1963,fk,i-UiFZiVNo3YgVfyN93Qigiv,16
1964,1964,ak,i-Kpkv9BSujEEJp1S4rDiDt7,5
1964,1964,ak,i-CNbGLyuzdkRJ2sJBBpzJit,7
1964,1964,ak,i-UiFZiVNo3YgVfyN93Qigiv,25
1964,1964,ak,i-F6Stwe8wVnSPa3BbgusszQ,9
1964,1964,ak,i-CJb7bcc1eZcehvGarg8GpB,4
1964,1964,ak,i-FpGjUCojANuvvwqsNXjcuu,34
1964,1964,ak,i-3A4u29WVtvfu8i1KwuPEeE,28
1964,1964,ak,i-VS8ddgxigwL5TceKtXGApS,114
1964,1964,ak,i-4nyjRorziqEDtDmp1ZXDoP,3
1964,1964,fk,i-3A4u29WVtvfu8i1KwuPEeE,13
1964,1964,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1964,1964,fk,i-FpGjUCojANuvvwqsNXjcuu,24
1964,1964,fk,i-CJb7bcc1eZcehvGarg8GpB,2
1964,1964,fk,i-VS8ddgxigwL5TceKtXGApS,80
1964,1964,fk,i-UiFZiVNo3YgVfyN93Qigiv,16
1964,1964,fk,i-F6Stwe8wVnSPa3BbgusszQ,12
1964,1964,fk,i-4nyjRorziqEDtDmp1ZXDoP,2
1964,1964,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1965,1965,ak,i-CJb7bcc1eZcehvGarg8GpB,8
1965,1965,ak,i-3A4u29WVtvfu8i1KwuPEeE,18
1965,1965,ak,i-FpGjUCojANuvvwqsNXjcuu,36
1965,1965,ak,i-F6Stwe8wVnSPa3BbgusszQ,14
1965,1965,ak,i-UiFZiVNo3YgVfyN93Qigiv,29
1965,1965,ak,i-ANbQF76SzeSESXQFvzPzFw,1
1965,1965,ak,i-Kpkv9BSujEEJp1S4rDiDt7,6
1965,1965,ak,i-VS8ddgxigwL5TceKtXGApS,113
1965,1965,ak,i-4nyjRorziqEDtDmp1ZXDoP,1
1965,1965,ak,i-CNbGLyuzdkRJ2sJBBpzJit,4
1965,1965,fk,i-4nyjRorziqEDtDmp1ZXDoP,1
1965,1965,fk,i-FpGjUCojANuvvwqsNXjcuu,22
1965,1965,fk,i-UiFZiVNo3YgVfyN93Qigiv,17
1965,1965,fk,i-CJb7bcc1eZcehvGarg8GpB,2
1965,1965,fk,i-F6Stwe8wVnSPa3BbgusszQ,13
1965,1965,fk,i-VS8ddgxigwL5TceKtXGApS,78
1965,1965,fk,No SWERIK-id found,1
1965,1965,fk,i-Kpkv9BSujEEJp1S4rDiDt7,3
1965,1965,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1965,1965,fk,i-3A4u29WVtvfu8i1KwuPEeE,13
1966,1966,ak,i-UiFZiVNo3YgVfyN93Qigiv,30
1966,1966,ak,i-4nyjRorziqEDtDmp1ZXDoP,1
1966,1966,ak,i-FpGjUCojANuvvwqsNXjcuu,36
1966,1966,ak,i-ANbQF76SzeSESXQFvzPzFw,1
1966,1966,ak,i-VS8ddgxigwL5TceKtXGApS,113
1966,1966,ak,i-Kpkv9BSujEEJp1S4rDiDt7,6
1966,1966,ak,i-CNbGLyuzdkRJ2sJBBpzJit,4
1966,1966,ak,i-3A4u29WVtvfu8i1KwuPEeE,17
1966,1966,ak,i-F6Stwe8wVnSPa3BbgusszQ,14
1966,1966,ak,i-CJb7bcc1eZcehvGarg8GpB,8
1966,1966,fk,i-VS8ddgxigwL5TceKtXGApS,82
1966,1966,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1966,1966,fk,i-CJb7bcc1eZcehvGarg8GpB,2
1966,1966,fk,i-FpGjUCojANuvvwqsNXjcuu,23
1966,1966,fk,i-UiFZiVNo3YgVfyN93Qigiv,16
1966,1966,fk,i-Kpkv9BSujEEJp1S4rDiDt7,2
1966,1966,fk,i-F6Stwe8wVnSPa3BbgusszQ,13
1966,1966,fk,i-4nyjRorziqEDtDmp1ZXDoP,1
1966,1966,fk,i-3A4u29WVtvfu8i1KwuPEeE,13
1967,1966,ak,i-3A4u29WVtvfu8i1KwuPEeE,16
1967,1966,ak,i-Kpkv9BSujEEJp1S4rDiDt7,7
1967,1966,ak,i-FpGjUCojANuvvwqsNXjcuu,35
1967,1966,ak,i-UiFZiVNo3YgVfyN93Qigiv,29
1967,1966,ak,i-VS8ddgxigwL5TceKtXGApS,113
1967,1966,ak,i-ANbQF76SzeSESXQFvzPzFw,1
1967,1966,ak,i-CNbGLyuzdkRJ2sJBBpzJit,4
1967,1966,ak,i-4nyjRorziqEDtDmp1ZXDoP,1
1967,1966,ak,i-CJb7bcc1eZcehvGarg8GpB,8
1967,1966,ak,i-F6Stwe8wVnSPa3BbgusszQ,15
1967,1966,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1967,1966,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1967,1966,fk,i-FpGjUCojANuvvwqsNXjcuu,22
1967,1966,fk,i-F6Stwe8wVnSPa3BbgusszQ,14
1967,1966,fk,i-Kpkv9BSujEEJp1S4rDiDt7,3
1967,1966,fk,i-4nyjRorziqEDtDmp1ZXDoP,1
1967,1966,fk,i-VS8ddgxigwL5TceKtXGApS,81
1967,1966,fk,i-UiFZiVNo3YgVfyN93Qigiv,17
1967,1966,fk,i-3A4u29WVtvfu8i1KwuPEeE,12
1968,1968,ak,i-Kpkv9BSujEEJp1S4rDiDt7,7
1968,1968,ak,i-ANbQF76SzeSESXQFvzPzFw,1
1968,1968,ak,i-CNbGLyuzdkRJ2sJBBpzJit,4
1968,1968,ak,i-F6Stwe8wVnSPa3BbgusszQ,14
1968,1968,ak,i-3A4u29WVtvfu8i1KwuPEeE,17
1968,1968,ak,i-UiFZiVNo3YgVfyN93Qigiv,29
1968,1968,ak,i-CJb7bcc1eZcehvGarg8GpB,8
1968,1968,ak,i-VS8ddgxigwL5TceKtXGApS,113
1968,1968,ak,i-4nyjRorziqEDtDmp1ZXDoP,1
1968,1968,ak,i-FpGjUCojANuvvwqsNXjcuu,35
1968,1968,fk,i-VS8ddgxigwL5TceKtXGApS,81
1968,1968,fk,i-FpGjUCojANuvvwqsNXjcuu,22
1968,1968,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1968,1968,fk,i-3A4u29WVtvfu8i1KwuPEeE,12
1968,1968,fk,i-F6Stwe8wVnSPa3BbgusszQ,14
1968,1968,fk,i-UiFZiVNo3YgVfyN93Qigiv,19
1968,1968,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1968,1968,fk,i-Kpkv9BSujEEJp1S4rDiDt7,3
1969,1969,ak,i-CJb7bcc1eZcehvGarg8GpB,3
1969,1969,ak,i-CNbGLyuzdkRJ2sJBBpzJit,3
1969,1969,ak,i-3A4u29WVtvfu8i1KwuPEeE,11
1969,1969,ak,i-UiFZiVNo3YgVfyN93Qigiv,34
1969,1969,ak,i-F6Stwe8wVnSPa3BbgusszQ,20
1969,1969,ak,i-VS8ddgxigwL5TceKtXGApS,125
1969,1969,ak,i-FpGjUCojANuvvwqsNXjcuu,25
1969,1969,ak,i-Kpkv9BSujEEJp1S4rDiDt7,8
1969,1969,fk,i-F6Stwe8wVnSPa3BbgusszQ,17
1969,1969,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1969,1969,fk,i-Kpkv9BSujEEJp1S4rDiDt7,6
1969,1969,fk,i-FpGjUCojANuvvwqsNXjcuu,19
1969,1969,fk,i-VS8ddgxigwL5TceKtXGApS,82
1969,1969,fk,i-UiFZiVNo3YgVfyN93Qigiv,17
1969,1969,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1969,1969,fk,i-3A4u29WVtvfu8i1KwuPEeE,9
1970,1970,ak,i-3A4u29WVtvfu8i1KwuPEeE,12
1970,1970,ak,i-FpGjUCojANuvvwqsNXjcuu,25
1970,1970,ak,i-CJb7bcc1eZcehvGarg8GpB,3
1970,1970,ak,i-Kpkv9BSujEEJp1S4rDiDt7,8
1970,1970,ak,i-F6Stwe8wVnSPa3BbgusszQ,20
1970,1970,ak,i-VS8ddgxigwL5TceKtXGApS,125
1970,1970,ak,i-CNbGLyuzdkRJ2sJBBpzJit,3
1970,1970,ak,i-UiFZiVNo3YgVfyN93Qigiv,34
1970,1970,fk,i-CNbGLyuzdkRJ2sJBBpzJit,2
1970,1970,fk,i-Kpkv9BSujEEJp1S4rDiDt7,6
1970,1970,fk,i-3A4u29WVtvfu8i1KwuPEeE,8
1970,1970,fk,No SWERIK-id found,1
1970,1970,fk,i-FpGjUCojANuvvwqsNXjcuu,20
1970,1970,fk,i-CJb7bcc1eZcehvGarg8GpB,1
1970,1970,fk,i-UiFZiVNo3YgVfyN93Qigiv,18
1970,1970,fk,i-F6Stwe8wVnSPa3BbgusszQ,15
1970,1970,fk,i-VS8ddgxigwL5TceKtXGApS,81
1971,1971,ek,i-VS8ddgxigwL5TceKtXGApS,163
1971,1971,ek,i-FpGjUCojANuvvwqsNXjcuu,62
1971,1971,ek,i-2SVXJYpXaRHXxbWRcbRd5N,17
1971,1971,ek,i-F6Stwe8wVnSPa3BbgusszQ,40
1971,1971,ek,i-UiFZiVNo3YgVfyN93Qigiv,74
1972,1972,ek,i-F6Stwe8wVnSPa3BbgusszQ,41
1972,1972,ek,i-VS8ddgxigwL5TceKtXGApS,164
1972,1972,ek,i-UiFZiVNo3YgVfyN93Qigiv,74
1972,1972,ek,i-FpGjUCojANuvvwqsNXjcuu,62
1972,1972,ek,i-2SVXJYpXaRHXxbWRcbRd5N,17
1973,1973,ek,i-UiFZiVNo3YgVfyN93Qigiv,74
1973,1973,ek,i-2SVXJYpXaRHXxbWRcbRd5N,17
1973,1973,ek,i-F6Stwe8wVnSPa3BbgusszQ,41
1973,1973,ek,i-FpGjUCojANuvvwqsNXjcuu,62
1973,1973,ek,i-VS8ddgxigwL5TceKtXGApS,163
1974,1974,ek,i-2SVXJYpXaRHXxbWRcbRd5N,19
1974,1974,ek,i-F6Stwe8wVnSPa3BbgusszQ,51
1974,1974,ek,i-VS8ddgxigwL5TceKtXGApS,157
1974,1974,ek,i-UiFZiVNo3YgVfyN93Qigiv,93
1974,1974,ek,i-FpGjUCojANuvvwqsNXjcuu,37
1975,1975,ek,i-2SVXJYpXaRHXxbWRcbRd5N,19
1975,1975,ek,i-F6Stwe8wVnSPa3BbgusszQ,51
1975,1975,ek,i-UiFZiVNo3YgVfyN93Qigiv,93
1975,1975,ek,i-FpGjUCojANuvvwqsNXjcuu,37
1975,1975,ek,i-VS8ddgxigwL5TceKtXGApS,157
1976,197576,ek,i-VS8ddgxigwL5TceKtXGApS,157
1976,197576,ek,i-2SVXJYpXaRHXxbWRcbRd5N,19
1976,197576,ek,i-UiFZiVNo3YgVfyN93Qigiv,93
1976,197576,ek,i-F6Stwe8wVnSPa3BbgusszQ,51
1976,197576,ek,i-FpGjUCojANuvvwqsNXjcuu,37
1977,197677,ek,i-UiFZiVNo3YgVfyN93Qigiv,89
1977,197677,ek,i-VS8ddgxigwL5TceKtXGApS,152
1977,197677,ek,i-F6Stwe8wVnSPa3BbgusszQ,55
1977,197677,ek,i-CJb7bcc1eZcehvGarg8GpB,1
1977,197677,ek,i-2SVXJYpXaRHXxbWRcbRd5N,17
1977,197677,ek,i-FpGjUCojANuvvwqsNXjcuu,42
1978,197778,ek,i-F6Stwe8wVnSPa3BbgusszQ,55
1978,197778,ek,i-VS8ddgxigwL5TceKtXGApS,152
1978,197778,ek,i-FpGjUCojANuvvwqsNXjcuu,43
1978,197778,ek,i-UiFZiVNo3YgVfyN93Qigiv,89
1978,197778,ek,i-2SVXJYpXaRHXxbWRcbRd5N,15
1978,197778,ek,i-CJb7bcc1eZcehvGarg8GpB,2
1979,197879,ek,i-UiFZiVNo3YgVfyN93Qigiv,90
1979,197879,ek,i-CJb7bcc1eZcehvGarg8GpB,2
1979,197879,ek,i-F6Stwe8wVnSPa3BbgusszQ,56
1979,197879,ek,i-FpGjUCojANuvvwqsNXjcuu,42
1979,197879,ek,i-VS8ddgxigwL5TceKtXGApS,151
1979,197879,ek,i-2SVXJYpXaRHXxbWRcbRd5N,15
1980,197980,ek,i-F6Stwe8wVnSPa3BbgusszQ,74
1980,197980,ek,i-UiFZiVNo3YgVfyN93Qigiv,69
1980,197980,ek,i-FpGjUCojANuvvwqsNXjcuu,41
1980,197980,ek,i-VS8ddgxigwL5TceKtXGApS,154
1980,197980,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1981,198081,ek,i-FpGjUCojANuvvwqsNXjcuu,41
1981,198081,ek,i-VS8ddgxigwL5TceKtXGApS,154
1981,198081,ek,i-F6Stwe8wVnSPa3BbgusszQ,74
1981,198081,ek,i-UiFZiVNo3YgVfyN93Qigiv,71
1981,198081,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1982,198182,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1982,198182,ek,i-VS8ddgxigwL5TceKtXGApS,154
1982,198182,ek,i-F6Stwe8wVnSPa3BbgusszQ,73
1982,198182,ek,i-UiFZiVNo3YgVfyN93Qigiv,71
1982,198182,ek,i-FpGjUCojANuvvwqsNXjcuu,40
1983,198283,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1983,198283,ek,i-VS8ddgxigwL5TceKtXGApS,167
1983,198283,ek,i-UiFZiVNo3YgVfyN93Qigiv,61
1983,198283,ek,i-FpGjUCojANuvvwqsNXjcuu,21
1983,198283,ek,i-F6Stwe8wVnSPa3BbgusszQ,87
1984,198384,ek,i-UiFZiVNo3YgVfyN93Qigiv,60
1984,198384,ek,i-F6Stwe8wVnSPa3BbgusszQ,87
1984,198384,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1984,198384,ek,i-VS8ddgxigwL5TceKtXGApS,167
1984,198384,ek,i-FpGjUCojANuvvwqsNXjcuu,21
1985,198485,ek,i-F6Stwe8wVnSPa3BbgusszQ,87
1985,198485,ek,i-FpGjUCojANuvvwqsNXjcuu,22
1985,198485,ek,i-2SVXJYpXaRHXxbWRcbRd5N,20
1985,198485,ek,i-UiFZiVNo3YgVfyN93Qigiv,60
1985,198485,ek,i-VS8ddgxigwL5TceKtXGApS,168
1986,198586,ek,i-F6Stwe8wVnSPa3BbgusszQ,77
1986,198586,ek,i-UiFZiVNo3YgVfyN93Qigiv,48
1986,198586,ek,i-FpGjUCojANuvvwqsNXjcuu,53
1986,198586,ek,i-2SVXJYpXaRHXxbWRcbRd5N,19
1986,198586,ek,i-VS8ddgxigwL5TceKtXGApS,161
1987,198687,ek,i-VS8ddgxigwL5TceKtXGApS,161
1987,198687,ek,i-2SVXJYpXaRHXxbWRcbRd5N,19
1987,198687,ek,i-FpGjUCojANuvvwqsNXjcuu,53
1987,198687,ek,i-F6Stwe8wVnSPa3BbgusszQ,77
1987,198687,ek,i-UiFZiVNo3YgVfyN93Qigiv,48
1988,198788,ek,i-FpGjUCojANuvvwqsNXjcuu,53
1988,198788,ek,i-VS8ddgxigwL5TceKtXGApS,161
1988,198788,ek,i-UiFZiVNo3YgVfyN93Qigiv,47
1988,198788,ek,i-2SVXJYpXaRHXxbWRcbRd5N,18
1988,198788,ek,i-B79rKJX4ZV61ozevGt8JLL,1
1988,198788,ek,i-F6Stwe8wVnSPa3BbgusszQ,77
1989,198889,ek,i-Qha9NerKBigcjJXgoRk4Md,20
1989,198889,ek,i-F6Stwe8wVnSPa3BbgusszQ,67
1989,198889,ek,i-UiFZiVNo3YgVfyN93Qigiv,46
1989,198889,ek,i-VS8ddgxigwL5TceKtXGApS,158
1989,198889,ek,i-FpGjUCojANuvvwqsNXjcuu,44
1989,198889,ek,i-2SVXJYpXaRHXxbWRcbRd5N,21
1990,198990,ek,i-Hm85EQfFmbYuYFPjpXtuCj,44
1990,198990,ek,i-Qha9NerKBigcjJXgoRk4Md,20
1990,198990,ek,i-UiFZiVNo3YgVfyN93Qigiv,46
1990,198990,ek,i-VS8ddgxigwL5TceKtXGApS,158
1990,198990,ek,i-F6Stwe8wVnSPa3BbgusszQ,67
1990,198990,ek,i-CJb7bcc1eZcehvGarg8GpB,21
1991,199091,ek,i-UiFZiVNo3YgVfyN93Qigiv,46
1991,199091,ek,i-F6Stwe8wVnSPa3BbgusszQ,67
1991,199091,ek,i-VS8ddgxigwL5TceKtXGApS,159
1991,199091,ek,i-CJb7bcc1eZcehvGarg8GpB,21
1991,199091,ek,i-Qha9NerKBigcjJXgoRk4Md,20
1991,199091,ek,i-Hm85EQfFmbYuYFPjpXtuCj,44
1992,199192,ek,i-F6Stwe8wVnSPa3BbgusszQ,82
1992,199192,ek,i-B79rKJX4ZV61ozevGt8JLL,25
1992,199192,ek,i-CJb7bcc1eZcehvGarg8GpB,16
1992,199192,ek,i-YYGgpk3VEG9XW1wZTzUShT,25
1992,199192,ek,i-Hm85EQfFmbYuYFPjpXtuCj,33
1992,199192,ek,i-UiFZiVNo3YgVfyN93Qigiv,35
1992,199192,ek,i-VS8ddgxigwL5TceKtXGApS,140
1993,199293,ek,i-B79rKJX4ZV61ozevGt8JLL,26
1993,199293,ek,i-CJb7bcc1eZcehvGarg8GpB,15
1993,199293,ek,i-F6Stwe8wVnSPa3BbgusszQ,82
1993,199293,ek,i-UiFZiVNo3YgVfyN93Qigiv,35
1993,199293,ek,i-Hm85EQfFmbYuYFPjpXtuCj,33
1993,199293,ek,i-VS8ddgxigwL5TceKtXGApS,140
1993,199293,ek,i-YYGgpk3VEG9XW1wZTzUShT,25
1994,199394,ek,i-B79rKJX4ZV61ozevGt8JLL,27
1994,199394,ek,i-VS8ddgxigwL5TceKtXGApS,140
1994,199394,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1
1994,199394,ek,i-YYGgpk3VEG9XW1wZTzUShT,24
1994,199394,ek,i-CJb7bcc1eZcehvGarg8GpB,15
1994,199394,ek,i-F6Stwe8wVnSPa3BbgusszQ,82
1994,199394,ek,i-Hm85EQfFmbYuYFPjpXtuCj,33
1994,199394,ek,i-UiFZiVNo3YgVfyN93Qigiv,35
1995,199495,ek,i-VS8ddgxigwL5TceKtXGApS,163
1995,199495,ek,i-Hm85EQfFmbYuYFPjpXtuCj,26
1995,199495,ek,i-Qha9NerKBigcjJXgoRk4Md,18
1995,199495,ek,i-B79rKJX4ZV61ozevGt8JLL,16
1995,199495,ek,i-CJb7bcc1eZcehvGarg8GpB,22
1995,199495,ek,i-F6Stwe8wVnSPa3BbgusszQ,81
1995,199495,ek,i-UiFZiVNo3YgVfyN93Qigiv,31
1996,199596,ek,i-Hm85EQfFmbYuYFPjpXtuCj,26
1996,199596,ek,i-CJb7bcc1eZcehvGarg8GpB,22
1996,199596,ek,i-Qha9NerKBigcjJXgoRk4Md,18
1996,199596,ek,i-BRRSButj7zSqB1u7zD6hod,15
1996,199596,ek,i-UiFZiVNo3YgVfyN93Qigiv,31
1996,199596,ek,i-F6Stwe8wVnSPa3BbgusszQ,81
1996,199596,ek,i-VS8ddgxigwL5TceKtXGApS,163
1996,199596,ek,i-B79rKJX4ZV61ozevGt8JLL,1
1997,199697,ek,i-BRRSButj7zSqB1u7zD6hod,15
1997,199697,ek,i-F6Stwe8wVnSPa3BbgusszQ,81
1997,199697,ek,i-VS8ddgxigwL5TceKtXGApS,163
1997,199697,ek,i-CJb7bcc1eZcehvGarg8GpB,22
1997,199697,ek,i-Hm85EQfFmbYuYFPjpXtuCj,26
1997,199697,ek,i-Qha9NerKBigcjJXgoRk4Md,18
1997,199697,ek,i-UiFZiVNo3YgVfyN93Qigiv,31
1997,199697,ek,i-B79rKJX4ZV61ozevGt8JLL,1
1998,199798,ek,i-B79rKJX4ZV61ozevGt8JLL,1
1998,199798,ek,i-F6Stwe8wVnSPa3BbgusszQ,81
1998,199798,ek,i-CJb7bcc1eZcehvGarg8GpB,22
1998,199798,ek,i-UiFZiVNo3YgVfyN93Qigiv,31
1998,199798,ek,i-BRRSButj7zSqB1u7zD6hod,15
1998,199798,ek,i-VS8ddgxigwL5TceKtXGApS,163
1998,199798,ek,i-Qha9NerKBigcjJXgoRk4Md,18
1998,199798,ek,i-Hm85EQfFmbYuYFPjpXtuCj,26
1999,199899,ek,i-Qha9NerKBigcjJXgoRk4Md,16
1999,199899,ek,i-UiFZiVNo3YgVfyN93Qigiv,22
1999,199899,ek,i-F6Stwe8wVnSPa3BbgusszQ,83
1999,199899,ek,i-B79rKJX4ZV61ozevGt8JLL,1
1999,199899,ek,i-VS8ddgxigwL5TceKtXGApS,132
1999,199899,ek,i-Hm85EQfFmbYuYFPjpXtuCj,18
1999,199899,ek,i-CJb7bcc1eZcehvGarg8GpB,43
1999,199899,ek,i-BRRSButj7zSqB1u7zD6hod,42
2000,19992000,ek,i-Hm85EQfFmbYuYFPjpXtuCj,18
2000,19992000,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2000,19992000,ek,i-UiFZiVNo3YgVfyN93Qigiv,22
2000,19992000,ek,i-VS8ddgxigwL5TceKtXGApS,132
2000,19992000,ek,i-F6Stwe8wVnSPa3BbgusszQ,83
2000,19992000,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2000,19992000,ek,i-CJb7bcc1eZcehvGarg8GpB,43
2000,19992000,ek,i-BRRSButj7zSqB1u7zD6hod,42
2001,200001,ek,i-F6Stwe8wVnSPa3BbgusszQ,82
2001,200001,ek,i-VS8ddgxigwL5TceKtXGApS,132
2001,200001,ek,i-BRRSButj7zSqB1u7zD6hod,42
2001,200001,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1
2001,200001,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2001,200001,ek,i-Hm85EQfFmbYuYFPjpXtuCj,18
2001,200001,ek,i-CJb7bcc1eZcehvGarg8GpB,43
2001,200001,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2001,200001,ek,i-UiFZiVNo3YgVfyN93Qigiv,22
2002,200102,ek,i-BRRSButj7zSqB1u7zD6hod,42
2002,200102,ek,i-Kpkv9BSujEEJp1S4rDiDt7,1
